"Required
必須","Partner
推獎","Category 
オファー類別","Length
時間","Key Stat
目標スタート","Score
目標","Text
テキスト"
我那覇響,豊川風花,密着取材,3,Vocal,3000,一度でいいから猫と話してみたい、って風花が言ってたから、風花のために、猫カフェで自分が通訳してあげたんだ！ 夢が叶ったって喜んでくれて、うれしかったぞっ！
我那覇響,豊川風花,雑誌取材,3,Total,38500,医療雑誌の取材だったぞ！風花、なんだかキリツッとしてて、さすが元看護師だったさー。ハム蔵達が病気の時は、風花に見てちもらおうかな……え、それはムリなの？
我那覇響,宮尾美也,CDショップイベント,9,Total,80000,お渡しイベント終了！ 美也、ひとりひとりのお客さんと丁寧に話してて感心しちゃったぞ。進行がバタバタしたけど、美也のおかげで、みんな気持ちにゆとりが出来たんだ！
我那覇響,宮尾美也,スポーツイベント,3,Dance,6000,今日はイベントでいっぱい運動するから、シークワーサーの特製ドリンクを持って行ったんだ！そしたら美也がたくさんサンドイッチを作ってくれててピクニックみたいになったぞ！
我那覇響,福田のり子,レポーター,9,Dance,4500,動物園に行ってきたさー！ それでレポート中に、のり子と「プロレスラーとクマ、どっちが強い？」って話になったんだけど……。Pはどう思う？
我那覇響,福田のり子,スポーツイベント,3,Visual,4500,自分、イベントで琉球空手の型を拾うしてきたぞ！ のり子、格闘技好きだから、すっごく喜んでくれたんだ！ Pにも、今度見せてあげるね！
我那覇響,真壁瑞希,声優,3,Vocal,28000,瑞希っていつもクールだけど、今日は熱血ガールの役だったんだ。ちょっと心配したけど、バッチリやり遂げてたぞ！ もしかして、そういう一面もあるのかな？
我那覇響,真壁瑞希,バラエティ番組,9,Dance,9500,うぎゃー！　また瑞希にババ抜きで負けたぞ一！　全国放送の番組だから、絶対勝ちたかったのに一！　どうしたら勝てるのかな？  ……え、まずは冷静にたなることから？
我那覇響,篠宮可憐,ネット番組,6,Total,13500,ううーっ！ 番組のコーナーで、可憐にメイクしてもらったんだけど、なんか恥ずかしかったぞー！ ……でも、可憐が楽しそうだったし、みんな褒めてくれたから、良かったのかな？
我那覇響,百瀬莉緒,グルメ番組,6,Total,31000,家庭料理を作るコーナーのとき、莉緒がすっごく熱心に先生の話を聞いてたんだ。胃袋を掴む方法がどうとかって言ってたけど……自分、そういうのはよくわからないぞ……。
我那覇響,百瀬莉緒,ゲームイベント,3,Visual,5000,格闘ゲームのイベントで、コスプレしてきたんだ！ 莉緒はスタイルがいいから、セクシーなキャラが似合ってたぞ。 まあ、自分のパンダの着ぐるみほどじゃないけどね！
我那覇響,永吉昴,プレゼンター,3,Total,65000,ポケバイの大会だったんだけど、見てたら乗ってみたくなったんだ。昴もそう思ったんだって。自分、今度は、プレゼンターじゃなくて、選手で出たいぞ。昴と勝負さー！
我那覇響,北上麗花,ゲームイベント,6,Dance,32000,ダンスゲームのイベントだったんだけど、自分がプレイしてたら麗花がゲームと一緒に歌い出したんだ。それがすっごく上手で、ノリノリで踊れたおかげでパーフェクト達成できたさー！
我那覇響,北上麗花,グルメ番組,6,Total,85000,沖縄料理の特集で、みんなでゴーヤチャンプルーを作ったんだけど、麗花が変な材料を入れちゃって焦ったぞ……。でも、美味しかったんだよね……。麗花って、スゴイのかな？
我那覇響,周防桃子,商品プロデュース,9,Visual,32000,シールのデザインを考えたんだ！ 自分、悩んじゃったんだけど、桃子が、自分が使いたいのを考えといいよって言ってくれて、シーサーとゴーヤと海ブドウのシールを作ったんだ！
我那覇響,ジュリア,ラジオ,6,Vocal,5000,ジュリアがインディーズバンドの紹介をしたんだ。あんまり知られてないバンドでも、いい曲がいっぱいあったぞ。次は自分が、沖縄のまだ知られてない魅力、紹介するさー！
我那覇響,ジュリア,バラエティ番組,3,Visual,30000,ファッション改造計画ってコーナーで、ジュリアがすっごく可愛い服を着たんだ！ でも、そのギャップはさすがに販促だぞって言ったら「反則でいいから退場したい……」だって！
我那覇響,白石紬,バラエティ番組,9,Dance,6000,番組で礼儀作法を教わったんだけど、自分、じっとしてられなくて……。でも紬は、先生にすっごく褒められてたんだ。……うがーっ！ 次は自分も、ちゃんとやってみせるからね！
我那覇響,白石紬,声優,6,Vocal,36000,動物がいっぱい出てくるアニメのお仕事だったぞ！ 自分、ハムスターの演技カンペキだったさー！ 紬も、金魚の気持ちがよくわかってて、すごかったぞ！
我那覇響,桜守歌織,ライブ,6,Vocal,16500,曲に合わせて、ファンの人が一斉にコンサートライトを変えてくれたんだ！ 客席がいきなり真っ赤になって、歌織、感動してたぞ。こういうの、憧れだったんだって♪
我那覇響,桜守歌織,レコーディング,6,Vocal,34000,今日収録した曲、音がとりにくい部分があって困ってたんだ。そしたら歌織がわかりやすく教えてくれて、カンベキに歌うことができたぞ！歌織って、すごいよね！
我那覇響,PERFECT,,,,,いつもよりさらにカンペキなお仕事ができたぞ！ これも、Pがいろいろ教えてくれてたおかげさー！ ありがとうねっ！
我那覇響,GOOD,,,,,へへーん♪ 今日のお仕事もうまくいったぞ！ やっぱり自分はカンペキさー！
我那覇響,NORMAL,,,,,お疲れ、P！ 今日も自分、全力でやってきたんだ。 でも、なんか、物足りないぞ……。
春日未来,天海春香,雑誌取材,6,Total,31000,休日に何をしてるか、っていう取材でした。最近は春香さんと電話してることが多いんですよね。何を話したかは、あんまり覚えてないんですけど……、とにかく楽しいんですよー♪
春日未来,天海春香,映画,3,Visual,28000,映画の撮影の時、監督さんから「転ばないようにね」って何回も言われたんです。どうしてかなって思ったら、同じ場所で春香さんが転んだらしくって……。 私は大丈夫でしたよ！
春日未来,如月千早,バラエティ番組,6,Total,20000,最近すごくバズってる芸人さんと共演したんです。でも、千早さんはその人のこと知らなくて、 ギャグにきょとんってしちゃって……。収録の前に教えてあげればよかったです。
春日未来,如月千早,密着取材,6,Vocal,9000,千早さんってすごいですね……話には聞いてたんですけど、家でもみっちりトレーニングしてて。私の方は、だらしないところばっかり撮られちゃった気がします……うぅっ。
春日未来,星井美希,地域PRイベント,3,Visual,30000,PR用のマスコットを作ることになって。美希ちゃんの案で、特産イチゴと卵を組み合わせたババロアの妖精にしました。地元は牛乳も有名だったので、生クリームも増量です♪
春日未来,星井美希,商品PRイベント,9,Dance,36000,布団のPRだったんですけど、美希ちゃんがすごかったんですよ！布団に入って3秒でグッスリで！スタッフさんからも、すごく良い宣伝になったって褒められてました♪
春日未来,萩原雪歩,慰安訪問,9,Vocal,9500,養護施設で歌を披露したんですけど、私、音を外しちゃって……。けど雪歩さんが、いえーい！って叫んで、ごまかしてくれたんです。雪歩さんも緊張してたのに……嬉しかったです！
